,id,avg_writer_rating
6543,234477,6.9
6544,234563,6.5
6545,234596,8.575
6546,234599,8.075
6547,234612,8.4
6548,234623,6.3
6549,234651,4.3
6550,234664,5.0
6551,234704,6.7
6552,234757,5.4875
6553,234778,6.75
6554,234784,5.6
6555,235051,5.6
6556,235055,3.6
6557,235084,6.2
6558,235095,5.1
6559,235114,8.3
6560,235140,8.0
6561,235164,4.08888888889
6562,235203,6.22
6563,235281,6.23333333333
6564,235287,4.75
6565,235295,6.38
6566,235309,6.675
6567,235321,6.96666666667
6568,235347,6.4
6569,235400,6.5
6570,235429,3.6
6571,235452,7.3
6572,235517,3.8
6573,235559,7.5
6574,235633,5.1
6575,235652,6.56923076923
6576,235672,6.4
6577,235681,6.2
6578,235739,5.525
6579,235740,7.26666666667
6580,235824,5.15555555556
6581,235890,5.65714285714
6582,235914,4.96
6583,235965,8.05
6584,235992,6.3
6585,236001,7.8
6586,236002,7.7
6587,236044,8.1
6588,236046,4.7125
6589,236054,3.4
6590,236087,5.7
6591,236160,6.3
6592,236207,5.73333333333
6593,236292,4.3
6594,236354,9.1
6595,236435,4.1
6596,236548,6.35384615385
6597,236578,4.4
6598,236633,5.0
6599,236667,7.0
6600,236686,5.05
6601,236712,5.8
6602,236769,7.0
6603,236780,6.03333333333
6604,236786,6.275
6605,236824,5.46666666667
6606,236840,5.9
6607,236854,6.3
6608,236877,7.0
6609,236928,8.8
6610,236934,6.6
6611,236935,8.6
6612,236943,8.05
6613,236946,5.8
6614,237018,7.0
6615,237042,6.9
6616,237055,5.90344827586
6617,237064,7.425
6618,237134,6.3
6619,237142,7.08
6620,237161,6.5
6621,237237,7.3
6622,237259,8.3
6623,237277,5.35
6624,237297,6.23333333333
6625,237305,6.45
6626,237315,5.1
6627,237351,5.4
6628,237460,6.9
6629,237472,4.3
6630,237476,6.55
6631,237492,7.85
6632,237514,7.7
6633,237517,5.6
6634,237555,4.7
6635,237567,6.4
6636,237568,6.9
6637,237572,4.4
6638,237622,4.8
6639,237626,5.5
6640,237652,8.8
6641,237656,5.3
6642,237691,6.13333333333
6643,237718,7.7
6644,237719,5.5
6645,237725,6.4
6646,237793,6.25
6647,237836,6.6
6648,237884,6.97
6649,237929,5.61
6650,237970,6.1
6651,238023,4.825
6652,238043,6.78888888889
6653,238059,4.7
6654,238090,7.6
6655,238117,6.8
6656,238118,7.86666666667
6657,238150,8.3
6658,238238,7.8
6659,238260,8.8
6660,238335,6.8
6661,238354,7.8
6662,238382,4.6
6663,238423,5.8
6664,238449,6.8
6665,238529,7.7
6666,238636,6.2
6667,238720,6.875
6668,238777,6.70909090909
6669,238787,6.0
6670,238789,9.4
6671,238819,9.2
6672,238841,7.0
6673,238885,8.55
6674,238936,6.6
6675,238939,6.0
6676,238993,4.3
6677,239014,5.825
6678,239055,8.1
6679,239069,5.9
6680,239159,6.30810810811
6681,239214,7.0
6682,239307,6.05
6683,239350,5.75384615385
6684,239353,6.5
6685,239356,6.0
6686,239380,5.5
6687,239405,5.93333333333
6688,239417,7.6
6689,239422,6.6
6690,239426,6.2
6691,239474,7.4
6692,239539,7.9
6693,239615,9.2
6694,239630,6.075
6695,239734,5.9
6696,239816,8.9
6697,239875,6.5
6698,239906,6.3
6699,239916,6.03333333333
6700,239950,5.6
6701,239960,6.55
6702,239992,7.8
6703,240021,6.0
6704,240029,5.725
6705,240036,7.45
6706,240060,7.4
6707,240078,5.5
6708,240087,6.6
6709,240091,6.625
6710,240115,4.5
6711,240134,7.6
6712,240149,5.3
6713,240156,5.73333333333
6714,240160,6.6
6715,240187,7.1
6716,240193,8.9
6717,240206,8.3
6718,240248,6.5
6719,240273,4.5
6720,240300,6.9
6721,240304,7.5
6722,240328,7.8
6723,240332,4.7
6724,240337,6.66666666667
6725,240347,4.6
6726,240403,6.65714285714
6727,240431,6.0
6728,240508,5.6
6729,240583,7.35
6730,240591,8.2
6731,240636,5.24054054054
6732,240637,5.95
6733,240675,6.3
6734,240687,5.9
6735,240710,8.4
6736,240713,5.7
6737,240731,8.0
6738,240843,6.4
6739,240874,7.7
6740,240881,7.26
6741,240892,7.675
6742,240900,7.625
6743,240912,7.9
6744,240930,7.2
6745,240943,7.85
6746,240951,6.6
6747,240966,7.7
6748,240997,7.0
6749,241003,5.5
6750,241021,2.9
6751,241030,4.2
6752,241048,6.2
6753,241049,7.1
6754,241076,6.56666666667
6755,241091,2.1
6756,241149,7.0
6757,241196,6.5
6758,241213,6.9
6759,241218,7.83333333333
6760,241225,6.1
6761,241246,8.0
6762,241256,8.0
6763,241361,7.15
6764,241369,7.4
6765,241455,6.06
6766,241569,7.96666666667
6767,241683,6.8
6768,241723,4.7
6769,241728,4.2
6770,241767,7.13333333333
6771,241770,6.475
6772,241777,6.76
6773,241782,4.7
6774,241800,5.7
6775,241859,6.9
6776,241862,7.0
6777,241951,5.36666666667
6778,241977,6.5
6779,242145,8.3
6780,242172,7.8
6781,242180,6.03333333333
6782,242181,7.2
6783,242205,10.0
6784,242222,6.2
6785,242273,6.75
6786,242332,8.8
6787,242344,6.9
6788,242347,7.0
6789,242352,6.11666666667
6790,242376,5.8
6791,242413,6.8
6792,242429,5.7
6793,242435,7.05
6794,242445,5.85
6795,242503,6.05
6796,242520,5.3
6797,242557,5.8
6798,242600,6.5
6799,242677,6.1
6800,242727,7.16666666667
6801,242840,6.4
6802,242923,7.1
6803,242936,7.1
6804,242942,6.8
6805,242961,7.6
6806,242963,8.5
6807,243035,6.3
6808,243075,6.7
6809,243142,6.13333333333
6810,243158,4.7
6811,243182,4.7
6812,243183,5.85
6813,243190,7.4
6814,243354,5.4
6815,243396,5.9625
6816,243416,8.06666666667
6817,243419,5.2
6818,243468,6.9
6819,243513,6.26
6820,243525,6.6
6821,243528,8.4
6822,243562,3.5
6823,243584,6.0
6824,243585,6.9
6825,243627,6.32727272727
6826,243638,5.8
6827,243639,6.8
6828,243655,6.0
6829,243681,6.0
6830,243778,4.0
6831,243862,6.7
6832,243916,6.86
6833,243951,6.4
6834,243976,6.9
6835,244000,6.7
6836,244005,5.5
6837,244011,5.67777777778
6838,244027,6.2
6839,244078,8.0
6840,244112,5.06666666667
6841,244121,6.33333333333
6842,244158,6.4
6843,244293,7.8
6844,244304,7.2
6845,244308,6.35
6846,244332,7.6
6847,244368,6.88333333333
6848,244370,5.4
6849,244388,8.1
6850,244466,5.2
6851,244511,6.6
6852,244518,6.05
6853,244633,6.1
6854,244645,5.4
6855,244650,7.075
6856,244694,6.23333333333
6857,244695,7.4
6858,244700,5.64545454545
6859,244714,5.0
6860,244739,4.6
6861,244758,7.9
6862,244769,6.31730769231
6863,244790,6.0
6864,244808,8.0
6865,244831,5.5
6866,244983,7.25
6867,244995,7.05
6868,245028,6.68
6869,245046,5.8
6870,245053,6.66666666667
6871,245066,5.56666666667
6872,245135,7.03333333333
6873,245137,6.55555555556
6874,245382,5.8
6875,245404,5.06666666667
6876,245411,6.04
6877,245421,6.73333333333
6878,245514,7.4
6879,245525,5.8
6880,245590,6.5
6881,245607,8.4
6882,245654,5.45
6883,245664,6.32727272727
6884,245705,5.55
6885,245730,6.4
6886,245770,8.8
6887,245798,5.0
6888,245805,5.9
6889,245934,6.8
6890,245938,7.2
6891,245980,6.7
6892,246033,6.62
6893,246082,6.8
6894,246084,7.475
6895,246111,4.15
6896,246156,5.0
6897,246182,5.54210526316
6898,246196,8.8
6899,246211,7.0
6900,246235,6.2
6901,246247,5.7
6902,246252,5.375
6903,246270,5.1
6904,246327,5.4
6905,246357,7.78333333333
6906,246360,6.14285714286
6907,246464,5.6
6908,246515,7.3
6909,246534,7.7
6910,246536,7.1
6911,246559,5.84
6912,246579,5.67142857143
6913,246672,6.97142857143
6914,246698,6.1
6915,246708,5.56666666667
6916,246710,8.1
6917,246721,4.2
6918,246796,7.8
6919,246819,6.6
6920,246883,7.63333333333
6921,246896,6.46666666667
6922,246924,6.6
6923,246992,5.35
6924,247015,7.5
6925,247021,5.5
6926,247047,6.94
6927,247146,6.9
6928,247157,4.8
6929,247183,6.2
6930,247188,5.81818181818
6931,247204,5.78
6932,247242,9.4
6933,247253,7.3
6934,247270,6.73636363636
6935,247326,6.2
6936,247376,6.7
6937,247379,6.56666666667
6938,247383,5.8
6939,247428,6.3
6940,247460,4.0
6941,247480,6.7
6942,247573,5.76666666667
6943,247586,3.6
6944,247607,7.3
6945,247657,7.8
6946,247671,5.0
6947,247672,6.7
6948,247708,6.1
6949,247750,7.4
6950,247763,8.8
6951,247775,6.9
6952,247787,7.9
6953,247829,7.66666666667
6954,247838,7.2
6955,247840,7.1
6956,247976,4.9
6957,247989,9.2
6958,248065,6.9
6959,248114,6.3
6960,248160,7.2
6961,248174,5.7
6962,248253,7.25
6963,248260,9.0
6964,248268,6.46666666667
6965,248289,6.2
6966,248409,7.46666666667
6967,248417,6.825
6968,248471,6.47857142857
6969,248487,7.3
6970,248494,8.1
6971,248499,6.3
6972,248548,6.3
6973,248614,8.8
6974,248643,7.5
6975,248683,6.50638297872
6976,248732,6.1
6977,248765,6.5
6978,248771,7.8
6979,248842,8.15
6980,248865,4.4
6981,248878,8.1
6982,248923,7.43333333333
6983,248935,3.8
6984,248941,6.7
6985,248947,5.025
6986,248971,6.5
6987,248973,4.6
6988,248997,6.8
6989,249023,3.5
6990,249058,6.85714285714
6991,249091,8.7
6992,249247,8.2
6993,249284,7.2
6994,249327,6.65
6995,249328,4.1
6996,249426,8.1
6997,249444,6.18571428571
6998,249552,8.2
6999,249554,6.0
7000,249649,5.6
7001,249707,7.0
7002,249720,6.8
7003,249734,7.1
7004,249867,5.82857142857
7005,249884,7.1
7006,249964,7.0
7007,249966,7.0
7008,249982,7.4
7009,250147,5.6
7010,250161,6.0
7011,250252,6.25714285714
7012,250267,5.225
7013,250292,4.5
7014,250299,6.13333333333
7015,250359,7.4
7016,250364,7.4
7017,250368,6.85
7018,250482,7.1
7019,250506,6.4
7020,250543,4.45
7021,250560,4.4
7022,250562,7.36666666667
7023,250622,5.8
7024,250656,6.59
7025,250660,6.9
7026,250667,6.9
7027,250691,5.0
7028,250740,7.9
7029,250746,7.1
7030,250797,6.55
7031,250856,8.6
7032,250881,6.8
7033,250965,7.95
7034,251012,5.7
7035,251109,6.9
7036,251136,7.0
7037,251147,5.84444444444
7038,251249,8.26666666667
7039,251263,6.7
7040,251271,5.3
7041,251310,7.5
7042,251335,6.51034482759
7043,251364,5.9387755102
7044,251434,8.1
7045,251478,6.975
7046,251535,5.075
7047,251568,4.63333333333
7048,251648,7.4
7049,251689,4.5
7050,251754,5.8
7051,251793,6.5
7052,251859,7.6
7053,251860,6.6
7054,251963,7.2
7055,252055,7.8
7056,252089,5.6
7057,252097,7.5
7058,252119,2.1
7059,252137,6.82
7060,252144,4.53333333333
7061,252146,6.4
7062,252181,6.4
7063,252212,5.1
7064,252228,7.85
7065,252257,8.7
7066,252258,6.8
7067,252293,4.5
7068,252438,5.73333333333
7069,252444,6.58333333333
7070,252521,8.65
7071,252782,5.6
7072,252783,6.0
7073,252870,6.3
7074,252881,8.13333333333
7075,252890,6.96739130435
7076,252907,4.4
7077,252914,8.0
7078,252924,6.05
7079,252938,7.0
7080,253009,8.7
7081,253018,6.22
7082,253051,6.5
7083,253059,7.34
7084,253087,5.975
7085,253091,6.4
7086,253110,4.6
7087,253126,6.15714285714
7088,253134,5.4
7089,253172,7.0
7090,253179,5.6
7091,253232,7.2
7092,253275,5.9
7093,253278,6.25
7094,253286,6.7
7095,253320,6.15263157895
7096,253345,6.6
7097,253368,6.8
7098,253371,6.63571428571
7099,253372,5.3
7100,253515,7.05681818182
7101,253563,3.5
7102,253567,6.66666666667
7103,253710,8.0
7104,253758,6.74
7105,253765,5.72727272727
7106,253792,6.2
7107,253798,6.16666666667
7108,253848,5.2
7109,253857,5.3
7110,253973,7.83333333333
7111,253975,8.5
7112,254144,3.9
7113,254197,8.2
7114,254216,9.2
7115,254232,8.4
7116,254253,8.7
7117,254286,6.65
7118,254330,4.9
7119,254340,6.45
7120,254398,7.7
7121,254436,7.9
7122,254455,5.55
7123,254502,6.7
7124,254507,4.6
7125,254589,6.3
7126,254637,7.1
7127,254646,6.2
7128,254672,7.7
7129,254706,8.8
7130,254778,2.4
7131,254870,8.0
7132,254901,7.2
7133,254956,8.6
7134,254958,4.2
7135,255135,5.7
7136,255169,2.2
7137,255258,5.4
7138,255262,4.5
7139,255265,5.725
7140,255361,7.1
7141,255401,9.4
7142,255402,9.27777777778
7143,255554,8.0
7144,255558,7.7
7145,255585,7.05
7146,255674,6.6
7147,255677,6.9
7148,255680,9.4
7149,255695,4.9
7150,255726,4.4
7151,255757,5.6
7152,255814,6.8
7153,255855,8.7
7154,255858,6.6
7155,255881,5.03333333333
7156,255900,7.7
7157,255954,7.06666666667
7158,255985,7.03333333333
7159,256011,5.6
7160,256046,7.5
7161,256047,6.4
7162,256070,6.30714285714
7163,256118,5.76666666667
7164,256198,7.34
7165,256205,5.8
7166,256234,6.8
7167,256240,6.0
7168,256271,6.81875
7169,256316,7.1
7170,256326,8.075
7171,256370,6.5
7172,256373,6.425
7173,256504,7.75
7174,256558,7.8
7175,256569,6.375
7176,256635,7.7
7177,256706,4.1
7178,256787,6.58
7179,256820,5.92222222222
7180,256850,5.2
7181,256851,7.65
7182,256857,9.1
7183,256861,7.25
7184,256862,4.3
7185,256906,6.40909090909
7186,256942,3.2
7187,256951,6.9
7188,257007,6.83333333333
7189,257047,5.75
7190,257062,4.3
7191,257086,6.88333333333
7192,257096,6.15
7193,257097,6.4
7194,257144,6.26
7195,257147,5.2
7196,257157,7.3
7197,257205,2.9
7198,257215,7.02222222222
7199,257216,6.775
7200,257222,4.78571428571
7201,257278,6.66551724138
7202,257287,5.25
7203,257294,5.225
7204,257313,6.5
7205,257456,5.8
7206,257485,7.25
7207,257487,7.8
7208,257520,8.3
7209,257534,7.9
7210,257587,6.3
7211,257626,5.8
7212,257629,6.0
7213,257644,6.35
7214,257653,5.08461538462
7215,257715,7.0
7216,257725,7.5
7217,257783,5.7
7218,257786,5.95
7219,257807,4.5
7220,257872,5.8
7221,257928,5.375
7222,257929,4.85714285714
7223,257963,4.9
7224,257965,4.9
7225,257980,2.3
7226,258024,6.0
7227,258030,5.425
7228,258032,5.16666666667
7229,258051,4.2
7230,258063,4.8
7231,258073,4.22857142857
7232,258080,6.3
7233,258204,3.55
7234,258224,8.7
7235,258260,5.2
7236,258327,4.2
7237,258345,5.6
7238,258348,7.9
7239,258359,8.0
7240,258405,6.6
7241,258444,6.0
7242,258507,5.6
7243,258511,7.6
7244,258568,6.44285714286
7245,258579,5.94
7246,258585,7.15
7247,258601,5.2
7248,258614,5.35
7249,258616,6.75
7250,258680,8.2
7251,258687,6.28571428571
7252,258692,4.6
7253,258694,4.3
7254,258716,8.3
7255,258723,5.16666666667
7256,258734,4.85
7257,258745,7.6
7258,258756,8.2
7259,258760,6.5
7260,258825,6.55
7261,258848,6.1
7262,258886,7.4
7263,258896,6.6
7264,258956,6.3
7265,258969,8.16666666667
7266,258975,7.73333333333
7267,258985,7.06
7268,259098,6.2
7269,259106,6.95
7270,259143,7.46666666667
7271,259163,6.8
7272,259229,8.4
7273,259236,6.7
7274,259291,6.7
7275,259322,6.96
7276,259363,3.0
7277,259435,5.45
7278,259459,6.35
7279,259464,7.9
7280,259522,5.02727272727
7281,259555,8.5
7282,259583,5.75
7283,259601,6.7
7284,259606,6.83333333333
7285,259620,5.1
7286,259621,6.0
7287,259684,6.4
7288,259712,7.3
7289,259728,5.225
7290,259740,6.1
7291,259748,6.2
7292,259785,6.8
7293,259802,6.6
7294,259820,2.7
7295,259837,8.6
7296,259875,5.76451612903
7297,259882,6.86666666667
7298,259951,7.16666666667
7299,259962,4.6
7300,259969,6.95
7301,260032,6.22
7302,260074,8.4
7303,260075,7.8
7304,260097,6.1
7305,260168,8.1
7306,260205,6.15
7307,260223,7.15
7308,260245,6.2
7309,260311,2.2
7310,260349,6.32727272727
7311,260394,7.3
7312,260434,4.85714285714
7313,260473,7.26
7314,260487,7.1
7315,260513,6.34285714286
7316,260528,4.9
7317,260546,6.85
7318,260594,7.1
7319,260595,7.625
7320,260610,6.8
7321,260622,6.615
7322,260696,7.03333333333
7323,260724,5.55
7324,260758,8.2
7325,260772,8.0
7326,260832,6.9
7327,260856,6.65
7328,260863,7.7
7329,260882,6.1
7330,260920,5.65483870968
7331,260921,4.92
7332,260965,8.16666666667
7333,261016,6.3
7334,261023,7.2
7335,261057,4.4
7336,261110,9.2
7337,261147,6.4
7338,261207,4.7
7339,261230,5.7
7340,261293,7.01666666667
7341,261300,6.9
7342,261311,8.7
7343,261341,7.38
7344,261454,4.83333333333
7345,261558,6.26666666667
7346,261579,5.7
7347,261580,7.37142857143
7348,261611,7.1
7349,261653,3.6
7350,261669,5.3
7351,261726,5.3
7352,261727,6.2
7353,261753,5.6
7354,261810,7.4
7355,261913,6.0
7356,261951,5.8
7357,262126,7.15
7358,262138,3.5
7359,262139,5.93333333333
7360,262177,7.14
7361,262232,3.2
7362,262247,8.2
7363,262263,5.86
7364,262274,7.2
7365,262310,8.1
7366,262321,5.4
7367,262328,8.0
7368,262462,6.65
7369,262478,5.4
7370,262485,7.18333333333
7371,262488,6.9962962963
7372,262506,6.9
7373,262585,5.5375
7374,262586,6.2
7375,262651,6.9
7376,262744,5.5
7377,262816,6.0
7378,262869,3.7
7379,262870,6.8
7380,262927,7.5
7381,262942,7.5
7382,262967,7.6
7383,262978,4.62
7384,262980,4.95
7385,262982,5.25
7386,263040,5.1
7387,263053,7.3
7388,263189,7.6
7389,263203,7.7
7390,263240,6.8
7391,263252,5.1
7392,263290,5.6
7393,263327,8.4
7394,263332,6.1
7395,263356,6.6
7396,263374,6.68
7397,263391,7.45
7398,263397,6.2
7399,263417,5.9
7400,263433,8.1
7401,263463,4.5
7402,263501,5.0
7403,263557,5.9
7404,263577,7.9
7405,263618,6.3
7406,263649,5.8
7407,263664,7.0
7408,263715,7.2
7409,263787,8.5
7410,263829,3.5
7411,263919,6.43333333333
7412,263959,8.2
7413,263980,6.9
7414,263985,7.4
7415,264020,6.7
7416,264058,3.8
7417,264144,7.4
7418,264155,7.15
7419,264230,5.53333333333
7420,264253,5.6
7421,264259,5.7
7422,264264,3.9
7423,264290,9.075
7424,264301,4.6
7425,264304,7.8
7426,264320,6.6
7427,264338,8.1
7428,264356,6.5
7429,264367,8.2
7430,264394,6.05
7431,264412,6.7
7432,264466,8.1
7433,264476,4.5
7434,264496,6.4
7435,264522,6.13333333333
7436,264536,7.9
7437,264567,5.2
7438,264574,2.7
7439,264621,4.25714285714
7440,264656,8.1875
7441,264684,6.5
7442,264776,5.4
7443,264799,6.21111111111
7444,264809,7.43333333333
7445,264829,6.60625
7446,264912,6.3
7447,264944,6.03333333333
7448,264959,5.8
7449,264995,6.0
7450,264998,6.7
7451,265055,7.24
7452,265076,4.83428571429
7453,265083,7.275
7454,265111,5.2
7455,265138,3.9
7456,265159,6.3
7457,265197,5.0
7458,265202,5.5
7459,265227,6.49857142857
7460,265236,7.6
7461,265252,9.1
7462,265258,7.275
7463,265271,6.38
7464,265278,5.912
7465,265279,7.84
7466,265291,6.22
7467,265355,7.5
7468,265357,7.1
7469,265374,7.47647058824
7470,265391,5.975
7471,265422,6.45
7472,265467,6.45
7473,265485,5.7
7474,265499,8.8
7475,265549,5.1
7476,265554,7.25
7477,265602,8.2
7478,265625,8.6
7479,265636,4.3
7480,265647,6.5
7481,265653,6.8
7482,265695,9.0
7483,265731,7.5
7484,265754,7.75
7485,265775,6.1
7486,265781,7.3
7487,265801,4.8
7488,265844,5.5
7489,265859,6.4
7490,265921,5.75
7491,265988,6.46666666667
7492,266012,2.3
7493,266043,6.41111111111
7494,266159,6.9
7495,266281,9.0
7496,266310,9.0
7497,266382,8.3
7498,266481,7.7
7499,266513,8.2
7500,266532,4.1
7501,266557,8.0
7502,266608,5.2
7503,266612,7.1
7504,266648,6.4
7505,266670,6.01666666667
7506,266742,4.8
7507,266757,8.9
7508,266778,4.63333333333
7509,266804,5.9
7510,266814,6.6
7511,266876,7.5
7512,266946,7.3
7513,266994,6.52105263158
7514,266997,6.2
7515,267048,6.15
7516,267118,5.8
7517,267141,7.4
7518,267170,7.66666666667
7519,267226,6.65
7520,267227,6.12857142857
7521,267273,5.85833333333
7522,267322,5.6
7523,267401,7.6
7524,267441,8.35
7525,267451,7.3
7526,267462,6.7
7527,267485,6.1
7528,267516,8.2
7529,267537,9.1
7530,267546,6.32727272727
7531,267569,7.15
7532,267593,7.63333333333
7533,267599,7.5
7534,267628,7.3
7535,267647,9.0
7536,267659,8.0
7537,267661,6.9
7538,267669,6.63333333333
7539,267682,9.0
7540,267765,3.8
7541,267844,7.5
7542,267852,7.73571428571
7543,267977,6.8
7544,268017,7.0
7545,268039,7.825
7546,268049,5.7
7547,268115,5.3
7548,268135,6.3
7549,268160,6.16666666667
7550,268223,7.0
7551,268229,4.8
7552,268315,8.0
7553,268340,7.6
7554,268344,6.8
7555,268351,7.85
7556,268406,7.1
7557,268564,6.74230769231
7558,268598,5.8
7559,268608,5.6
7560,268615,5.52
7561,268620,7.4
7562,268621,7.5
7563,268690,5.95229357798
7564,268783,4.2
7565,268806,5.75
7566,268841,6.0
7567,268846,3.6
7568,268848,6.96666666667
7569,268892,6.13529411765
7570,268934,5.2
7571,268985,5.78888888889
7572,269020,8.4
7573,269109,6.5
7574,269115,8.2
7575,269118,6.0
7576,269155,6.62
7577,269164,6.0
7578,269213,7.125
7579,269332,7.9
7580,269335,6.9
7581,269400,6.7
7582,269431,7.0
7583,269514,6.2
7584,269573,7.7
7585,269585,4.5
7586,269610,5.82
7587,269772,4.8
7588,269808,8.0
7589,269818,8.3
7590,269852,6.63333333333
7591,269857,8.6
7592,270042,5.5
7593,270063,5.1
7594,270073,9.1
7595,270083,3.6
7596,270095,7.05
7597,270119,5.1
7598,270156,8.6
7599,270161,5.775
7600,270195,5.8
7601,270218,5.94285714286
7602,270219,6.37
7603,270224,7.9
7604,270253,8.1
7605,270260,8.73333333333
7606,270326,5.5
7607,270332,8.7
7608,270382,5.1
7609,270390,8.4
7610,270403,7.3
7611,270431,6.95
7612,270477,6.3
7613,270511,6.2
7614,270568,7.6
7615,270603,7.0
7616,270630,5.65
7617,270689,7.45
7618,270709,8.7
7619,270796,7.03870967742
7620,270802,7.8
7621,270854,8.8
7622,270856,6.8
7623,270879,6.2
7624,270929,6.45
7625,270979,8.1
7626,270980,7.3
7627,271031,8.1
7628,271119,3.3
7629,271183,4.1
7630,271243,6.66666666667
7631,271244,4.78285714286
7632,271245,7.1
7633,271248,7.1
7634,271257,6.33333333333
7635,271338,2.2
7636,271433,5.1
7637,271503,8.8
7638,271568,5.3
7639,271579,4.3
7640,271594,9.2
7641,271596,4.075
7642,271629,7.2
7643,271633,6.3
7644,271638,7.5
7645,271733,6.312
7646,271734,6.33333333333
7647,271738,5.68888888889
7648,271757,6.3
7649,271759,7.3
7650,271798,7.5
7651,271930,8.7
7652,271980,3.75
7653,272001,6.85
7654,272061,8.22
7655,272091,5.0
7656,272096,7.4
7657,272141,7.44285714286
7658,272142,6.38461538462
7659,272189,3.3
7660,272253,9.05
7661,272260,7.2
7662,272293,8.6
7663,272338,8.6
7664,272390,7.2
7665,272436,4.5
7666,272439,6.8
7667,272467,7.3
7668,272480,4.2
7669,272513,5.075
7670,272571,8.25
7671,272600,6.1
7672,272626,4.78
7673,272639,6.0
7674,272652,2.8
7675,272656,4.93333333333
7676,272724,5.9
7677,272742,1.7
7678,272748,6.42727272727
7679,272802,4.5
7680,272814,7.6
7681,272832,6.05
7682,272845,7.3
7683,272848,2.9
7684,272861,7.03333333333
7685,272863,7.7
7686,272902,4.6
7687,272908,9.0
7688,272917,6.0
7689,272933,2.4
7690,272936,4.8
7691,272953,6.95
7692,273014,7.5
7693,273048,7.7
7694,273062,6.1
7695,273064,8.3
7696,273166,7.6
7697,273183,5.9
7698,273213,6.6
7699,273274,6.7
7700,273280,8.53333333333
7701,273293,4.6
7702,273317,5.5
7703,273318,7.9
7704,273385,7.1
7705,273387,4.5125
7706,273418,5.65
7707,273465,6.8
7708,273470,6.7
7709,273479,7.45
7710,273484,6.15
7711,273491,6.8
7712,273512,6.7
7713,273529,5.95
7714,273547,7.4
7715,273620,6.18235294118
7716,273640,6.925
7717,273724,5.5
7718,273793,7.5
7719,273798,6.3
7720,273858,8.1
7721,273917,5.6
7722,273935,8.7
7723,273957,6.4
7724,273987,8.9
7725,274005,9.0
7726,274007,5.6
7727,274022,6.88333333333
7728,274033,6.5
7729,274061,7.3
7730,274090,7.5
7731,274120,7.225
7732,274136,6.93333333333
7733,274152,4.5
7734,274199,6.58571428571
7735,274239,4.43333333333
7736,274265,6.3
7737,274273,7.9
7738,274276,7.8
7739,274277,5.85
7740,274284,6.2
7741,274292,5.9
7742,274299,8.4
7743,274355,6.1
7744,274476,7.4
7745,274477,6.95
7746,274518,7.6
7747,274519,4.65
7748,274526,6.05
7749,274530,6.48333333333
7750,274544,5.55
7751,274560,6.475
7752,274688,5.53333333333
7753,274693,9.2
7754,274697,7.8
7755,274732,6.3
7756,274757,8.1
7757,274782,8.2
7758,274822,7.4
7759,274855,7.5
7760,274892,7.0
7761,274904,6.8
7762,274926,5.9
7763,275053,6.84
7764,275113,7.8
7765,275171,5.2
7766,275175,7.8
7767,275197,8.8
7768,275205,5.0
7769,275219,2.8
7770,275233,8.0
7771,275283,8.2
7772,275305,6.36666666667
7773,275311,6.19090909091
7774,275325,5.8
7775,275333,7.0
7776,275339,6.65217391304
7777,275396,5.5
7778,275416,4.3
7779,275425,3.0
7780,275452,8.53333333333
7781,275463,6.6
7782,275485,6.81111111111
7783,275515,7.7
7784,275576,8.6
7785,275615,5.88571428571
7786,275642,9.8
7787,275737,5.0
7788,275775,4.1
7789,275866,7.55
7790,275873,7.1
7791,275878,5.35
7792,275885,6.6125
7793,275966,5.46666666667
7794,276115,8.125
7795,276127,3.52
7796,276136,7.15
7797,276139,7.2
7798,276163,5.8
7799,276175,6.9
7800,276179,6.1375
7801,276236,6.6
7802,276314,3.95
7803,276373,8.6
7804,276414,6.35
7805,276424,8.3
7806,276517,8.5
7807,276521,8.7
7808,276657,4.8
7809,276661,6.7
7810,276670,5.9
7811,276671,5.9
7812,276749,6.47142857143
7813,276824,7.15
7814,276828,8.0
7815,276829,7.1
7816,276885,7.0
7817,276905,5.95
7818,276946,8.1
7819,276952,8.6
7820,277023,4.7
7821,277154,7.1
7822,277157,7.6
7823,277232,8.0
7824,277237,6.9
7825,277270,7.3
7826,277310,4.7
7827,277326,4.95
7828,277354,4.5
7829,277363,6.0
7830,277440,8.4
7831,277455,4.9
7832,277500,8.45
7833,277510,5.5
7834,277656,6.5
7835,277670,6.625
7836,277679,8.6
7837,277692,6.7
7838,277762,5.5
7839,277775,8.0
7840,277833,6.625
7841,277841,7.7
7842,277894,6.5
7843,277906,6.45
7844,277962,8.3
7845,277987,6.0
7846,278000,7.1
7847,278018,4.9
7848,278051,5.8
7849,278052,4.95
7850,278171,2.7
7851,278191,7.3
7852,278196,6.5
7853,278198,4.5
7854,278206,6.1
7855,278345,8.1
7856,278351,7.7
7857,278352,5.26666666667
7858,278375,7.0
7859,278427,5.4
7860,278557,7.4
7861,278583,6.4
7862,278614,8.0
7863,278653,5.86666666667
7864,278681,5.2
7865,278739,6.3
7866,278768,7.75
7867,278777,6.6
7868,278794,7.3
7869,278803,6.65
7870,279012,3.2
7871,279015,8.6
7872,279020,6.9
7873,279127,7.1
7874,279252,7.05
7875,279272,8.35
7876,279278,8.15
7877,279302,7.6
7878,279303,5.9
7879,279337,5.6
7880,279447,4.9
7881,279493,7.7
