,movie_id,adaptation
498,3406105,"Bruce McAllister. ""Moving On"". In: ""OMNI BEST SCIENCE FICTION THREE"" (Greensoboro, SC), OMNI BOOKS, 1993, (BK), ISBN-10: 0874552842, (short story in this anthology)"
499,3408174,"Cherlyn Hsing-Hsin Liu. ""Sofa"". In: ""Lin Yutang Literary Award, 2011"" (Taipei, Taiwan), The Lin Yutang House, March 2013, (BK)"
500,3409420,"Cathryn Michon. ""The Grrl Genius Guide to Sex (With Other People)"". St. Martin's Griffin, 13 January 2005, (BK), ISBN-10: 0312316399"
501,3409420,"Michon, Cathryn. ""The Grrl Genius Guide to Sex (With Other People)"". St. Martin's Press, 24 April 2004, (BK), ISBN-10: 0312316399"
502,3411709,"Sakolut. ""Aku Ankka"". In: ""Kuvalauta"" (Finnland), Kuvalauta, 3 July 2010"
503,3413156,"Stephen King. ""Mute"". In: ""After Sunset"", (BK)"
504,3413814,"Tove Jansson. ""The Complete Tove Jansson Comic Strip"""
505,3415612,"JM Synge. ""Playboy of The Western World"""
506,3416577,"Agnes Davonar. ""My Idiot Brother"". (Indonesia), 2010"
507,3417445,"Ambrose Bierce. ""Oil of Dog"""
508,3417826,"T.C. Boyle. ""My Pain Is Worse Than Your Pain"". (New York), Harper's Magazine, January 2010, Pg. 57-64, (MG)"
509,3417826,"T.C. Boyle. ""My Pain Is Worse Than Your Pain"". In: ""Short Story"", Harper's Magazine, 1 January 2010, (MG)"
510,3418669,"james lincoln collier. ""the teddy bear habit"". In: ""novel"" (usa)"
511,3418883,"Clark, Colin. ""The Prince, The Show Girl and Me"""
512,3419497,"Verne, Jules. ""L'île mystérieuse"""
513,3419630,"Bill Finger and Bob Kane. ""The Case of the Chemical Sydnicate"". In: ""Detective Comics"", DC Comics, Vol. 1, Iss. 27, 27 May 1939, (MG)"
514,3421803,"Deaver, Jeffery. ""Gone Fishing"". Simon & Schuster, 2003, (BK), ISBN-10: 0743260953"
515,3423948,"G. A. HAUSER. ""Naked Dragon"". In: ""http://www.amazon.com/Naked-Dragon-GA-Hauser-ebook/dp/B0035ROVNW/ref=sr_1_3?s=books&ie=UTF8&qid=1415465790&sr=1-3&keywords=naked+dragon"" (Amazon), The G.A. Hauser Collection, LLC, 1 January 2010, Pg. 214, (BK), ISBN-10: 1602020647"
516,3426984,"Bezmozgis, David. ""Natasha and Other Stories"". In: ""Book"", Farrar, Strauss, Giroux, 1 January 2004, (BK), ISBN-10: 0-224-07125-4"
517,3426984,"David Bezmozgis. ""Natasha and Other Stories"". In: ""Book"", Farrar, Strauss, Giroux, 2004, (BK), ISBN-10: 0-312-42393-4, (Hardback)"
518,3427373,"Alan Ayckbourn. ""A Small Family Business"""
519,3431010,"Kent Nerburn. ""Neither Wolf Nor Dog"". ISBN-13: 978-1577312338"
520,3431420,"Eugene O'Neill. ""Abortion"". In: ""Short Play"", 1914"
521,3433180,"Scott Charles Adams. ""...Never Dream"". 1999, Pg. 9-12, (BK), ISBN-10: 096730450-4"
522,3438108,"Jim Beaver. ""Night Riders"". In: ""play"", (BK)"
523,3440168,"Nelson Rodrigues. ""Coroa de Orquídeas"". In: ""A Vida Como Ela É"""
524,3440168,"Nelson Rodrigues. ""Despeito"". In: ""A Vida Como Ela É"""
525,3440168,"Nelson Rodrigues. ""Infidelidade"". In: ""A Vida Como Ela É"""
526,3440168,"Nelson Rodrigues. ""Rainha e Sabá"". In: ""A Vida Como Ela É"""
527,3440168,"Nelson Rodrigues. ""Vendida"". In: ""A Vida Como Ela É"""
528,3442820,"Rob Fox. ""No More Forgiveness"". In: ""http://www.amazon.com/No-More-Forgiveness-Rob-Fox-ebook/dp/B007D8TAXU/ref=sr_1_1?ie=UTF8&qid=1392481589&sr=8-1&keywords=no+more+forgiveness"", Zombie Dawg Publishing, 24 February 2012, Pg. 8, (BK)"
529,3443786,"Sandy Boikian. ""No Sunlight"". In: ""Stage Play"""
530,3444294,"Henrichon, Niko; Aronofsky, Darren & Handel, Ari. ""Noah"". (Berkeley, CA), Image Comics, 19 March 2014, Pg. 256, (BK), ISBN-10: 1607068532"
531,3444414,"Marklund, Liza. ""Nobels Testamente"""
532,3445064,"Dr. John L. McCoy. ""Nocturnal Agony"". (Washington DC, USA), 10 January 1999"
533,3448913,"Dostoevsky, Feodor. ""Notes From The Underground"". 1864"
534,3449233,"Aurora Daily Express. ""Misfit Affection: The Strange Case of Alice Mitchell and Freda Ward"". (Memphis Tennessee), Aurora Daily Express, 19 July 1892, (NP)"
535,3453423,"Eli Levén. ""Du är rötterna som sover vid mina fötter och håller jorden på plats"". Norstedts, January 2010, (BK), ISBN-13: 978-91-1-302310-6"
536,3453701,"Antonio García Ángel. ""Números Redondos"". In: ""Animales Domésticos"" (Colombia), Norma, 1 May 2010, (BK)"
537,3454110,"Pero Vaz de caminha. ""Letter to the king of Portugal"""
538,3454392,"Barata, Júlio. ""Coração Vermelho"". In: ""Tale"""
539,3454587,"Mia Couto. ""Voice Made Night"". (BK)"
540,3454737,"Fernando Pessoa. ""Mensagem"". 1 December 1934, (BK)"
541,3456250,"Marguerite Duras. ""Détruire, dit-elle"""
542,3456250,"Marguerite Duras. ""Détruire, dit-elle"". In: ""Book"" (Paris, France), Éditions de Minuit, 15 April 1969, (BK), ISBN-13: 9782707320117"
543,3456250,"Marguerite Duras. ""Détruire, dit-elle"". éditions de Minuit, 1969, (BK), ISBN-13: 9782707320117"
544,3456896,"José Eduardo Agualusa. ""O vendedor de passados"". (Brasil), Gryphus, (BK), ISBN-13: 9788575100929"
545,3459592,"Homer. ""The Odyssey"""
546,3460088,"Michiel Stroink. ""Of Ik Gek Ben"". J.M. Meulenhoff, February 2012, (BK)"
547,3469777,"Larry Dossey. ""One Mind: How Our Individual Mind Is Part of a Greater Consciousness and Why It Matters"". Hay House, Inc., 1 October 2013, (BK)"
548,3472433,"Marjatta Kurenniemi. ""Onnelin ja Annelin talo"""
549,3474058,"Jack Christophe. ""Operation MIlkstorm"". In: ""Bookwire by Bowker"" (Beverly Hills, California), The Monastery, Vol. 1, Iss. 1, 19 July 2014, Pg. 122, (BK), ISBN-13: 978-0-9896299-8-0, (The Cats in Action Team (CIA) A Division of the Department of Dogs (DOD)"
550,3476846,"Virginia Woolf. ""The Waves"""
551,3477078,"Isabel Nery. ""As Prisioneiras - Mães Atrás das Grades"". (Lisbon Portugal), Livros de Seda, June 2012, (BK), ISBN-13: 9789727708864"
552,3480340,"DeNevi, Don. ""Riddle of the Rock"". (United States of America), Prometheus Books, June 1991, Pg. 245, (BK), ISBN-13: 978-0879756475"
553,3480340,"DeNevi, Don. ""Riddle of the Rock"". Prometheus, December 1990, Pg. 245, (BK), ISBN-10: 0879756470"
554,3480340,"Don DeNevi. ""Riddle of the Rock: The Only Successful Escape From Alcatraz"". (Buffalo, New York), Prometheus Books, 1991, Pg. 245, (BK), ISBN-10: 0-87975-647-0"
555,3483220,"Rudnick, Elizabeth. ""Oz The Great and Powerful"". The Junior Novelization. New York: Disney Press, 2013, ISBN-10: 1423170881"
556,3483255,"Unni R. ""Ozhivu Divasathe Kali"". In: ""https://books.google.co.in/books?id=wFYfPK4_9iIC&pg=PA3&lpg=PA3&dq=ozhivudivasathe+kali&source=bl&ots=ll0XkAkosX&sig=DQ_vPiVkBX1rW74Orj28McxiBCU&hl=en&sa=X&ved=0ahUKEwiZs7fs9LnJAhWFl5QKHYz2ARYQ6AEIVjAN#v=onepage&q=ozhivudivasathe%20kali&f=false"", Current Books, August 2003"
557,3489188,"Meron Langsner. ""An Open Book"". (Short Play)"
558,3496473,"Casey Sherman and Dave Wedge. ""Boston Strong: A City's Triumph Over Tragedy"". University Press of New England, 15 February 2015, (BK), ISBN-13: 978-1-61168-559-6"
559,3497513,"Deyan Enev. ""Zalozhna kashta"". (A short story)"
560,3497610,"Jack Higgins. ""Pay The Devil"". In: ""Film / TV option"" (Worldwide), Harper Collins, (BK), (Based on the book 'Pay The Devil' by Jack Higgins)"
561,3498263,"Sam Shepard. ""Peacock Killer"""
562,3500019,"West, Tracey. ""Penguins of Madagascar: The Movie Novelization"". New York: Simon Spotlight, 2014, ISBN-10: 1481437283"
563,3500685,"Wislawa Szymborska. ""Ludzie na moscie"". (Poland)"
564,3500685,"Wislawa Szymborska. ""Ludzie na moscie"". In: ""poem"""
565,3502215,"William Shakespeare. ""Pericles. Prince of Tyre"""
566,3505731,"Agnès, de Lestrade. ""La grande fabrique de mots"". In: ""Alice Editions"" (Belgium), Alice Editions, Vol. 25, 2 February 2009, Pg. 40, (BK), ISBN-13: 9782874261015"
567,3505731,"Agnés de Lestade and Valeria Docampo. ""La grande fabrique de mots"". In: ""http://www.alice-editions.be/catalogue.php?secteur_id"" (Belgium), 2&action 206&livre_id 419 Alice Edition, Vol. 25, 12 March 2009, Pg. 40, (BK), ISBN-13: 9782874261015"
568,3505731,"de Lestrade, Agnès. ""La grande fabrique de mots"". In: ""Alice Editions"" (Belgium), Alice Editions, Vol. 25, 1 March 2009, Pg. 40, (BK), ISBN-13: 9782874261015"
569,3505957,"Dante Alighieri. ""Divine Comedy"""
570,3514104,"Scott, Matthew David. ""Playing Mercy"". Parthian, Vol. 1, Iss. 1, (BK)"
571,3515698,"Ion Luca Caragiale. ""Caldura Mare"". (BK)"
572,3515698,"Ion Luca Caragiale. ""O noapte furtunoasa"". (BK)"
573,3516950,"Jessica Schiefauer. ""Pojkarna"". Bonnier Carlsen, 17 August 2011, (BK), ISBN-13: 9789163868665"
574,3517578,"Kuncinas, Jurgis. ""Aklavieteje"". In: ""Vaizdas i menuli: Apsakymai"" (Vilnius), Vaga, 1989, (BK)"
575,3518218,"Jerzy Andrzej Maslowski. ""Fotografia"". In: ""Wieza Boga"", (BK)"
576,3520000,"Stephen King. ""Nightmares & Dreamscapes"". In: ""https://en.wikipedia.org/wiki/Popsy_%28short_story%29"", Viking, 29 September 1993, Pg. 816, (BK), ISBN-13: 978-0-670-85108-9, (Popsy is a short story taken from this book)"
577,3520873,"Mads Larsen. ""Pornopung"". In: ""http://www.gyldendal.no/Skjoennlitteratur/Pocket/Gyldendal-Pocket/Pornopung"", Gyldendal, 2003, (BK), (9788205324961)"
578,3520982,"John Browning. ""Porphyrias Lover."""
579,3522668,"McNeil, Peter. ""Postal II"". Level 44 Publications, 1 September 2014, Pg. 415, (BK), ISBN-13: 978-0-9856990-2-4"
580,3522668,"McNeil, Peter. ""Postal"". Level 44 Publications, 10 May 2012, Pg. 300, (BK), ISBN-13: 978-0-9856990-1-7"
581,3523631,"Lewis, Roy. ""The Evolution Man"". (BK)"
582,3528409,"Hyung, Min-Woo. ""Priest"". TOKYOPOP, (BK)"
583,3528590,"Valentina Del Cuore. ""Metaforicamente Amore"". In: ""Metaforicamente Amore"" (Caprarola (VT)), La Caravella Editrice, Vol. 5, Iss. Il Molo, 2013, Pg. 124, (BK), ISBN-13: 978-88-97733-67-6"
584,3529326,"Richard Werner. ""Princes of the Yen"". Routledge; New Ed edition, Pg. 384, (BK), ISBN-13: 978-0765610492"
585,3530210,"Gjush Sheldija. ""Kryeipeshkvia Metropolitane e Shkodrës dhe Dioqezat Sufragane"". 1957"
586,3530210,"Zef Pllumi. ""Rrno vetëm për me tregue"". Botimet Françeskane, 1995, (BK)"
587,3533766,"Sam Brower. ""Prophet's Prey"". (BK)"
588,3534886,"Agata Stasiorowska. ""Przygody Mrowki Bobaski"""
589,3535244,"Alberto Vázquez. ""Psiconautas"". In: ""http://astiberri.com/products/psiconautas"" (spain), astiberri editions, Vol. 1, Iss. 1, 2006, Pg. 100, (BK), ISBN-10: 951466437x, (comic)"
590,3535669,"Matt Dymerski. ""Psychosis"". In: ""Short Story"""
591,3538078,"Alighieri, Dante. ""The Divine Comedy"". 13 September 1321, (BK)"
592,3538078,"Alighieri, Dante. ""The Divine Comedy"". In: ""Poem"" (Italy)"
593,3538078,"Durante, Dino Di. ""The Divine Comedy"". In: ""Poem"" (Italy)"
594,3538243,"Robert Browning. ""Porphyria's Lover"". In: ""Monthly Repository"", January 1836, (MG)"
595,3541996,"Caco Galhardo. ""Quando parei de me preocupar com canalhas"". Revista Piauí, Vol. 19, April 2008, Pg. 5, (MG), ISSN: 19801750"
596,3542130,"Eavan Boland. ""Against Love Poetry: Poems"". W.W Norton & Co., 2003, (BK)"
597,3542290,"Carlos Heitor Cony. ""Quase Memória"". 1995"
598,3544103,"William Byron Hillman. ""Quigley's Christmas Adventure"". Createspace, Vol. 1, Iss. 1, 2 November 2012, Pg. 352, (BK), ISBN-13: 9781481256926"
599,3544361,"Miguel de Cervantes Saavedra. ""El ingenioso hidalgo don Quixote de la Mancha"". (Spain), Juan de la Cuesta, 1605, (BK)"
600,3545041,"Prof, Donald A. Yates. ""Just Lather, That's All"". In: ""-"" (-), -, Vol. -, Iss. -, (BK)"
601,3545636,"Rachmaninoff, Alexandre. ""My Grandfather"". (Library of Congress), Alexandre Rachmaninoff, 2001"
602,3546634,"Sénèque. ""Médée"""
603,3547271,"Thomas London. ""The Last Great Affair"". In: ""Stageplay"""
604,3547638,"Stephen King. ""Nightmares & Dreamscapes"". (BK)"
605,3547638,"Stephen King. ""Rainy Season"". In: ""Nightmares & Dreamscapes"", The Penguin Group, October 1993, Pg. 816, (BK), ISBN-10: 0-670-85108-6"
606,3548332,"Narayan Dharap. ""Patient No. 302"". Sukrut Prakashan, Pg. 232, (BK)"
607,3550117,"Brothers Grimm. ""Rapunzel"". (Germany), 1786-1859"
608,3550926,"Friedrich Hebbel. ""Die Kuh"". 27 January 1888"
609,3552027,"H.P. Lovecraft. ""Herbert West-Reanimator"". In: ""Short Story"", Home Brew, 12 October 1921, (BK)"
610,3554174,"Legge, Travis. ""Reckoning"". Black Heart Comics, Vol. 2, Iss. 1, 5 July 2013, Pg. 73, (BK), (Comic Book)"
611,3554798,"Brothers Grimm. ""Little Red Riding Hood"". (BK)"
612,3555061,"Monda Raquel Webb. ""Red Clay Dirt & Mountains"". (BK), ISBN-13: 978-0-9712470-4-8"
613,3555635,"David Peace. ""Red or Dead"". (London), Faber and Faber, 1 August 2013, Pg. 720, (BK), ISBN-13: 978-0-571-28065-0"
614,3556322,"Luiz Ruffato. ""O Mundo Inimigo - Inferno Provisório"". Vol. II, (BK)"
615,3560665,"Renoir, Jacques. ""Le Tableau amoureux"". Editions Fayard, Pg. 279, (BK), ISBN-10: 2213614857"
616,3566920,"Edgar Allan Poe. ""The Black Cat"". 2014"
617,3568312,"Shakespeare, William. ""Macbeth"""
618,3569427,"qv##nm2905804##. ""Risen: The Novelization of the Major Motion Picture"". Based on the story by Paul Aiello and the screenplay by Kevin Reynolds and Paul Aiello. Bloomington, MN: Bethany House Publishers, 2015, ISBN-10: 076421845X"
619,3575491,"Helen Gibson. ""Romans Road Screenplay"". In: ""Writer"" (http://www.amazon.com/Romans-Road-Screenplay-ebook/dp/B00MN07ABW/ref=sr_1_1?ie=UTF8&qid=undefined&sr=8-1&keywords=romans+road+screenplay), Pulling Gs LLC, Vol. 1, 11 August 2014, Pg. 68, (BK), (ebook on Amazon)"
620,3575639,"Cucchiarelli, Paolo. ""Il segreto di Piazza Fontana"". (Milan), Ponte alle Grazie, 2009, Pg. 702, (BK), ISBN-10: 8862200064"
621,3575724,"William Shakespear. ""Romeo and Juliet"""
622,3575842,"William Shakespeare. ""Romeo and Juliet"". 1597, (BK)"
623,3575895,"William Shakespeare. ""Romeo & Juliet"""
624,3577141,"Margaret Atwood. ""Half-hanged Mary"". (BK)"
625,3577965,"D. M. Larson. ""Rock, Sword, Firecracker"". In: ""www.freedrama.net"""
626,3580515,"Dominik Dán. ""Cervený kapitán"". 2007, (BK)"
627,3580735,"Kehlmann, Daniel. ""Die Vermessung der Welt"". Rowohlt, 2005, Pg. 304, (BK), ISBN-10: 3498035282"
628,3581768,"Birke Duncan. ""A Complacent Rendezvous"". In: ""Signs of Life magazine"" (Seattle), Facere, Vol. 10, Iss. 1, 8 October 2014, Pg. 18, (MG)"
629,3582052,"Gwen Florio. ""Dakota"""
630,3582715,"Mackenzie Criswell. ""Prestidigtaion"". In: ""Film Script"" (USA), N/A, 8 July 2013, (Film Script)"
631,3582787,"Kaminer, Wladimir. ""Russendisko"". Goldmann Verlag, (BK)"
632,3591017,"Renee Ebert. ""San Antonio Undead"". In: ""Publisher"" (Calgary, Canada), MyInkTip Books, 31 October 2015, (BK), (Tie-In Book)"
633,3592142,"Ahmad Tohari. ""Ronggeng Dukuh Paruk"". (Indonesia), Gramedia, 1982, (BK)"
634,3595392,"Larry Romano. ""We ain't kids no more."". In: ""Stage Play"" (New York City), Bronx Farm, 29 May 1987"
635,3596691,"Eran Bar-Gil. ""Iron"". Keter Publishing House, 2007"
636,3598726,"Austen, Jane. ""Sense and Sensibility"". (BK), (Second Edition)"
637,3601360,"Arthur C. Clarke. ""The Nine Billion Names of God"""
638,3605642,"Denise Hildreth Jones. ""Secrets Over Sweet Tea"". Tyndale House Publishing, 28 February 2013, (BK)"
639,3606545,"Emilia Constantini. ""Tu Dentro di Me"""
640,3608376,"William Shakespeare. ""Henry IV Part II"""
641,3609212,"Vladimir Nabakov. ""Symbols and Signs"". The New Yorker, 15 May 1948"
642,3609935,"Martin Bannon. ""Author"". In: ""Senseless Confidential"" (Portland, Oregon), Dinkus Books, 1 August 2012, Pg. 301, (BK), ISBN-13: 9780615639574"
643,3611156,"Rex and ELisabeth Mansfield with Marshall and Zoe Terrill. ""Sergeant Presley Our Untold Story of Elvis' Missing Years"". ISBN-13: 978-1-55022-545-7"
644,3612607,"H. P. Lovecraft. ""The Music of Erich Zann"". (United States), National Amateur, 1 March 1922"
645,3612686,"Francis King. ""The Nick of Time"". (BK)"
646,3613093,"Joseph Delaney. ""The Spook's Apprentice"". The Bodley Head, 1 July 2004, Pg. 325, (BK), ISBN-10: 0-09-945645-1"
647,3615641,"Chen Tiejun. ""She ji si wang (novelette)"""
648,3616851,"Lindsay J, Peet. ""SHADY LADY The Story behind a World War II Heritage Site in the Northern Kimberley, Australia"". Curtin University of Technology, Pg. 106"
649,3617228,"William Shakespeare. ""Macbeth"""
650,3617400,"Bokil, Milind. ""Shala"". In: ""Mauj Prakashan"", 14 June 2004, Pg. 303, (BK), ISBN-13: 9788174869098"
651,3621629,"Tucci, Billy. ""Shi"". In: ""Graphic Novel"""
652,3621666,"Xu, Haofeng. ""The Master"""
653,3623385,"James Fenimore Cooper. ""Ned Myers; or, a Life Before the Mast"". Richard Bentley, (BK), ISBN-13: 978-1-4000-4265-4"
654,3627405,"Damien Dematra. ""Si Anak Kampoeng"". GPU, 9 February 2010, (BK)"
655,3627704,"Grimm Brothers. ""The Story of the Youth Who Went Forth to Learn What Fear Was"""
656,3629756,"Endo, Shusaku. ""Silence"". (Japan), Shinchosha Publishing, 1966, (BK)"
657,3631460,"Farid ud-Din Attar. ""The Conference of the Birds"""
658,3632579,"Grytten, Frode. ""Syng meg i søvn"". In: ""Bikubesong"" (Norway), Det Norske Samlaget, (BK)"
659,3633148,"Brett Michael Innes. ""Rachel Weeping"". (BK)"
660,3633148,"Brett Michael Innes. ""Rachel Weeping"". Tracey McDonald Publishers, May 2015, (BK), ISBN-13: 978-0-620-63481-6"
661,3633883,"Krevsky, Margery. ""Sirens Of Chrome"". Momentum Books, Vol. 1, Iss. 1, 12 November 2008, Pg. 192, (BK), ISBN-13: 978-1-879094-84-0"
662,3634858,"Richard Alfieri. ""Six Dance Lessons in Six Weeks"". Samuel French, Inc"
663,3635514,"Lene Kaaberbøl. ""Skammerens Datter"""
664,3636140,"Gutteridge, Rene. ""Skid"". In: ""Novel"", WaterBrook Press, 20 May 2008, Pg. 325, (BK), ISBN-10: 1400071593"
665,3637389,"Milward, Andrew Malan. ""Skywriting"". In: ""The Agriculture Hall of Fame"" (Boston, MA), University of Massachusetts Press, Vol. 1, Iss. 1, 2012, Pg. 141, (BK), ISBN-13: 9781558499485"
666,3640240,"Jason Rand. ""Small Gods"". In: ""Comic Book"" (U.S.A.), Image Comics, 1 January 2006, (BK)"
667,3640294,"Robert Wiersema. ""The World More Full of Weeping"". ChiZine Publications, (BK), ISBN-13: 978-0-9809410-8-1"
668,3640444,"Patrick Clement. ""Small Town: A Pictorial View of 1920's America"". small town publishing, 1 April 2013, (BK)"
669,3640598,"Thomas Murtha. ""Smart Work"". In: ""The Collected Works of Thomas Murtha"", University of Ottawa Press, 1 October 1980, (BK)"
670,3640900,"Robert McCammon. ""On A Beautiful Summer's Day, He Was"""
671,3640930,"Carlo Caldana. ""Smile Again, Jenny Lee"". 2013, (BK), ISBN-13: 978-1492102557"
672,3641212,"Alan Heathcock. ""Smoke"". In: ""VOLT"""
673,3641830,"Kajsa Ingemarsson. ""Små citroner gula"". Forum, 2007"
674,3642828,"Benjamin Rivers. ""Snow"". (Toronto, Canada), Benjamin Rivers Inc., May 2011, Pg. 174, (BK), ISBN-13: 978-0-9813495-5-8"
675,3642828,"Benjamin Rivers. ""Snow"". Benjamin Rivers Inc., May 2011, Pg. 165, (BK), ISBN-13: 9780981349565"
676,3642918,"Corina Zurcher & Maryann Beckman. ""Snow Falls"". In: ""Screenplay"", NeverMore Publications, LLC, Vol. 1, Iss. 1, 9 December 2013, Pg. 122, (BK), ISBN-10: 0991172426"
677,3642918,"Corina Zurcher & Maryann Beckman. ""Snow Falls"". NeverMore Publications, LLC, Vol. 1, 9 December 2013, Pg. 122, (BK), ISBN-10: 0991172426"
678,3643675,"Raymond Carver. ""So much water so close to home"""
679,3645537,"Edgardo Rodriguez Julia. ""Sol de Medianoche"""
680,3649676,"Modest Petrovich Mussorgsky. ""Songs and Dances of Death"". (Cycle of 4 songs)"
681,3650140,"Vam der Zijl, Annejet. ""Sonny Boy"". Nijgh & Van Ditmar, 2004, (BK), ISBN-10: 9038887353"
682,3651660,"Julian Stannard. ""Sottoripa"". In: ""The Red Zone"" (UK), Peterloo Poets, (BK)"
683,3654250,"Federica Kitamura-de Cesco. ""Spaghetti for Two"""
684,3656705,"Stan Lee and Jack Kirby. ""Avengers"". In: ""Marvel"" (New York), Marvel Comics"
685,3656705,"Stan Lee and Steve Ditko. ""Spider-Man"". In: ""Marvel"" (New York), Marvel Comics"
686,3659077,"Lanoye, Tom. ""Sprakeloos"". Prometheus, September 2008, Pg. 360, (BK), ISBN-13: 9789044611076"
687,3659651,"John van de Ruit. ""The Madness Continues"". (South Africa), Penguin SA"
688,3662298,"Ackerman, Rob. ""Tabletop"". In: ""Play"""
689,3663262,"Foster, Alan Dean. ""Star Wars: The Force Awakens"". Novelization of the screenplay. New York: LucasBooks, 2016, ISBN-10: 1101965495"
690,3663731,"Malay Roy Chowdhury. ""Prochondo Boidyutik Chutar"". (BK)"
691,3664215,"Lissa Price. ""Starters"". In: ""http://www.goodreads.com/book/show/11861062-starters"" (Los Angeles)"
692,3664736,"Dwayne McDuffie and John Paul Leon. ""Static Shock Rebirth of the Cool"". DC Comics, 2001, Pg. 192"
693,3666263,"Stephen Laws. ""The Secret"". In: ""From 'The Midnight Man' Collection of Short Stories"", 1 June 2000, (BK)"
694,3667621,"Bill Rogan. ""Still Pitching...Baseball, Dark Days and Salvation. The Story of The Fish"". In: ""Turf Sports"" (http://www.amazon.com/Still-Pitching-Baseball-Salvation-Story-ebook/dp/B00IAQCMGQ/ref=sr_1_2?ie=UTF8&qid=1392318754&sr=8-2&keywords=bill+rogan), MaxQ Enterprises; First edition, Vol. One, 6 February 2014, Pg. 117, (BK), ASIN: B00IAQCMGQ"
695,3668642,"Clay Sharman. ""The Mystery of the Stone Markers"". (BK)"
696,3669907,"Sir Author Conan Doyle. ""A Straggler of '15"". In: ""The Arthur Conan Doyle Stories"", (BK)"
697,3670662,"Dostoevsky, Fyodor. ""White Nights"". (BK)"
698,3670662,"Fyodor Dostoevsky. ""White Nights"""
699,3674471,"Fanu, Sheridan Le. ""Carmilla"". 1872, (BK)"
700,3677036,"Némirovsky, Irène. ""Suite Française"". (London, England), Chatto & Windus, 2004, Pg. 405, (BK), ISBN-10: 0701178965, (English Translation of ""Suite Française"" by Sandra Smith)"
701,3677454,"chesley Sullenberger. ""Highest Duty: My Search for What Really Matters"". (BK)"
702,3677657,"Edith Wharton. ""Summer"""
703,3681245,"Do van Ranst. ""Mijn vader zegt dat wij levens redden"""
704,3681765,"Frédérique Clémençon. ""Personne d'autres"". In: ""Les Petits"", Editions de l'Ollivier"
705,3682338,"Goodman, Nancy. ""Surprise Me!"". Diversion Books, March 2012, ISBN-13: 978-1-938120-05-3"
706,3682937,"Stephen King. ""Survivor Type"". In: ""Skeleton Crew"", Putnam, June 1985, (BK)"
707,3683920,"Guðbergur Bergsson. ""Svanurinn"""
708,3684540,"Arthur Ransome. ""Swallows & Amazons"". Random House, December 1930, (BK)"
709,3684540,"Ransome, Arthur. ""Swallows and Amazons"". Johnathan Cape, 1949, (BK)"
710,3685856,"Joyce Carol Oats. ""Where Are You Going, Where Have You Been?"""
711,3691117,"Tad Williams. ""Tailchaser's Song"". DAW, (BK), ISBN-10: 0886779537"
712,3693987,"Martin Page. ""Peut-être une histoire d'amour"". (BK)"
713,3693987,"Martin Page. ""Peut-être une histoire d'amour"". éditions de l'Olivier, 2008, (BK)"
714,3694337,"Edward George with Dary Matera. ""Taming The Beast: Charles Manson's Life Behind Bars"". St. Martin's Press, 1 January 1999, Pg. 304, (BK), ISBN-10: 0312209703"
715,3695296,"Pessoa, Fernando. ""Ode marítima"""
716,3697534,"Duve, Karen. ""Taxi"". (BK), ISBN-13: 978-3-442-46956-7"
717,3697748,"Sarah Scharnweber. ""Suggestion 376"". (http://rpg.drivethrustuff.com/product/121928/Suggestion-376), Aegis Studios, 17 November 2013, Pg. 90, (BK)"
718,3697748,"Sarah Scharnweber. ""Taxidermy"". In: ""NecrologyShorts.com"" (http://www.necrologyshorts.com/taxidermy/), Necrology Shorts, 13 January 2012, (Original Publishing)"
719,3701313,"Joseph Dougherty. ""What Do You Want Me To Tell You?"". In: ""Handwritten Theatre"""
720,3702838,"Federico Moccia. ""Ho voglia di te"". In: ""https://www.goodreads.com/book/show/5875086-ho-voglia-di-te"", Feltrinelli, Vol. 2, 2007, Pg. 415, (BK), ISBN-10: 8807720353"
721,3707582,"Captain David Tibbs MC RAMC. ""Parachute Doctor"". Saberstorm, 6 June 2012, (BK)"
722,3710231,"Hugh Keiser. ""The Adventures of Pelican Pete: A Bird is Born"""
723,3710250,"Davon Clark. ""The Adventures of Prada Enchilada"". In: ""The Seven Continents & Their Animal Friends"", ADC Kid, Pg. 42, (BK)"
724,3710713,"Sarh Hall. ""The Agency"". In: ""The Beautiful Indifference"", Faber & Faber, November 2011"
725,3716486,"Collins, Suzanne. ""The Hunger Games"". (International), Scholastic Press, 14 September 2008, Pg. 374, (BK)"
726,3719779,"Paz Limia, Jacobo. ""Azrael"". Casahamlet, Vol. 12, 2010, (MG)"
727,3720371,"Farjallah Haik. ""L'aveugle de la Cathédrale"". (Lebanon), Hatem Editions, 1994, (BK)"
728,3720413,"Sales, Nancy Jo. ""The Bling Ring: How a Gang of Fame-Obsessed Teens Ripped Off Hollywood and Shocked the World"". (London, UK), HarperCollins, 23 May 2013, Pg. 288, (BK), ISBN-10: 0007518226, ([Paperback])"
729,3720413,"Sales, Nancy Jo. ""The Bling Ring: How a Gang of Fame-Obsessed Teens Ripped Off Hollywood and Shocked the World"". (New York, NY), It Books, 21 May 2013, Pg. 288, (BK), ISBN-10: 0062245538, ([Paperback])"
730,3720413,"Sales, Nancy Jo. ""The Suspects Wore Louboutins"". In: ""Vanity Fair"" (New York), Condé Nast Publications, Inc., Vol. 52, Iss. 3, March 2010, (MG)"
