,Article,Date,Symbol,Time,Title,Url,compound,neg,neu,pos
695,"  April 23 Microsoft Corp on Thursday reported revenue and profit above Wall Street expectations, as sales of its hardware and cloud-computing products helped to offset a decline in its core Windows business.Its shares rose 2.4 percent to $44.38 in after-hours trading.  (Reporting by Bill Rigby) ",2015-04-23,MSFT,"Thu Apr 23, 2015 | 4:12pm EDT","Microsoft profit, revenue beats Wall Street view",http://www.reuters.com//article/microsoft-results-idUSL2N0XE2GP20150423?type=companyNews,0.6249,0.0,0.892,0.108
696,"   By Noel Randewich  The Nasdaq Composite and S&P 500 chalked up record high closes on Friday, propelled by strong results from tech behemoths Google, Amazon and Microsoft.The Nasdaq Composite added 0.71 percent to end at 5,092.09, its second straight record high close. The S&P 500 rose 0.23 percent to a record high close of 2,117.69 points, barely above its previous high of 2,117.39 set on March 2.Amazon (AMZN.O) surged 14.13 percent to a lifetime high after revenue beat estimates.Google (GOOGL.O) ended 2.9 percent after reporting higher quarterly results while Microsoft (MSFT.O) jumped 10.45 percent  after it topped estimates.The S&P had hit an intraday high of 2,120.92. The Nasdaq earlier reached 5,100.371, the highest since its intraday record of 5,132.52 in March 2000 that marked the peak of the dot-com bubble.“This chapter that the Nasdaq is writing is more suggestive that it's a market that, while still technology-weighted, is much more mature,"" said Steven Baffico, chief executive officer at Four Wood Capital Partners in New York. ""The companies in it reflect that, companies like Cisco and Microsoft.”  Microsoft, Amazon, Google and Starbucks accounted for the bulk of the Nasdaq's rise on Friday.The Dow Jones industrial average .DJI closed up 21.45 points, or 0.12 percent, to 18,080.14. The S&P 500 .SPX gained 4.76 points and the Nasdaq Composite .IXIC added 36.02 points.For the week, the S&P gained 1.8 percent, the Nasdaq gained 3.3 percent and the Dow added 1.4 percent. ""This is a case of the equity market looking a little bit forward to oil being less of a drag going forward, and that earnings in the second half will be better than they are now,"" said Anthony Valeri, an investment strategist for LPL Financial in San Diego.While markets are at record highs, March-quarter earnings of S&P 500 companies are expected to dip 1.3 percent, with revenues dropping 3.5 percent as the dollar hurts U.S. multinationals and low oil prices affect energy companies, according to Thomson Reuters data.     Xerox (XRX.N) slumped 8.75 percent after it cut its 2015 profit forecast, blaming the strong dollar. Time Warner Cable TWC.N jumped 4.37 percent on news Charter Communications Inc's (CHTR.O) representatives reached out to begin discussions on a potential merger. Comcast earlier abandoned its proposed $45 billion merger with Time Warner Cable.Apple (AAPL.O) could be among the biggest market drivers when it reports results after the bell on Monday. Results next week from several big energy names, including Exxon Mobil (XOM.N) and Chevron (CVX.N), could keep investors on edge.    Wall Street may get new clues on the timing of an interest rate hike when the Federal Reserve issues a statement following its two-day meeting on Wednesday.NYSE advancers outnumbered decliners 1,532 to 1,426, for a 1.07-to-1 ratio; on the Nasdaq, 1,456 issues fell and 1,246 advanced, for a 1.17-to-1 ratio favoring decliners.    The S&P 500 posted 17 new 52-week highs and 1 new low; the Nasdaq Composite recorded 88 new highs and 19 new lows. About 6.2 billion shares changed hands on U.S. exchanges, on par with the daily average for the month to date, according to BATS Global Markets. (Reporting by Noel Randewich, additional reporting by Tanya Agrawal; Editing by Meredith Mazzilli and Nick Zieminski)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 6:20pm EDT","Tech triumvirate propels Nasdaq, S&P to record highs",http://www.reuters.com//article/us-markets-stocks-usa-idUSKBN0NF16J20150424?type=companyNews,0.9682,0.034,0.885,0.081
697,"  * Amazon shares hit life high after revenue beats estimates* Xerox slumps after it cuts forecast* Time Warner Cable rises; Charter seeks talks* Indexes ends up: Dow 0.12 pct, S&P 0.23 pct, Nasdaq 0.71 pct   (Updates to close)By Noel RandewichApril 24 The Nasdaq Composite and S&P 500 chalked up record high closes on Friday, propelled by strong results from tech behemoths Google, Amazon and Microsoft.The Nasdaq Composite added 0.71 percent to end at 5,092.09, its second straight record high close. The S&P 500 rose 0.23 percent to a record high close of 2,117.69 points, barely above its previous high of 2,117.39 set on March 2.Amazon surged 14.13 percent to a lifetime high after revenue beat estimates. Google ended 2.9 percent after reporting higher quarterly results while Microsoft jumped 10.45 percent  after it topped estimates.The S&P had hit an intraday high of 2,120.92. The Nasdaq earlier reached 5,100.371, the highest since its intraday record of 5,132.52 in March 2000 that marked the peak of the dot-com bubble.""This chapter that the Nasdaq is writing is more suggestive that it's a market that, while still technology-weighted, is much more mature,"" said Steven Baffico, chief executive officer at Four Wood Capital Partners in New York. ""The companies in it reflect that, companies like Cisco and Microsoft.""Microsoft, Amazon, Google and Starbucks accounted for the bulk of the Nasdaq's rise on Friday. The Dow Jones industrial average closed up 21.45 points, or 0.12 percent, to 18,080.14. The S&P 500 gained 4.76 points and the Nasdaq Composite added 36.02 points.For the week, the S&P gained 1.8 percent, the Nasdaq gained 3.3 percent and the Dow added 1.4 percent.""This is a case of the equity market looking a little bit forward to oil being less of a drag going forward, and that earnings in the second half will be better than they are now,"" said Anthony Valeri, an investment strategist for LPL Financial in San Diego.While markets are at record highs, March-quarter earnings of S&P 500 companies are expected to dip 1.3 percent, with revenues dropping 3.5 percent as the dollar hurts U.S. multinationals and low oil prices affect energy companies, according to Thomson Reuters data. Xerox slumped 8.75 percent after it cut its 2015 profit forecast, blaming the strong dollar.Time Warner Cable jumped 4.37 percent on news Charter Communications Inc's representatives reached out to begin discussions on a potential merger. Comcast earlier abandoned its proposed $45 billion merger with Time Warner Cable.Apple could be among the biggest market drivers when it reports results after the bell on Monday. Results next week from several big energy names, including Exxon Mobil  and Chevron, could keep investors on edge.Wall Street may get new clues on the timing of an interest rate hike when the Federal Reserve issues a statement following its two-day meeting on Wednesday.NYSE advancers outnumbered decliners 1,532 to 1,426, for a 1.07-to-1 ratio; on the Nasdaq, 1,456 issues fell and 1,246 advanced, for a 1.17-to-1 ratio favoring decliners.The S&P 500 posted 17 new 52-week highs and 1 new low; the Nasdaq Composite recorded 88 new highs and 19 new lows.About 6.2 billion shares changed hands on U.S. exchanges, on par with the daily average for the month to date, according to BATS Global Markets.   (Reporting by Noel Randewich, additional reporting by Tanya Agrawal; Editing by Meredith Mazzilli and Nick Zieminski)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 4:40pm EDT","US STOCKS-Tech triumvirate propels Nasdaq, S&P to record highs",http://www.reuters.com//article/markets-stocks-usa-idUSL1N0XL23U20150424?type=companyNews,0.9735,0.034,0.882,0.084
698,"  * Amazon shares touch life high after revenue beats estimates* Xerox slumps to year low as it cuts forecast* Time Warner Cable rises after Comcast abandons merger* Indexes up: Dow 0.17 pct, S&P 0.3 pct, Nasdaq 0.8 pct   (Updates to mid-afternoon)By Noel RandewichApril 24 The Nasdaq Composite hit a 15-year intraday high on Friday afternoon, propelled by strong results from tech behemoths Google, Amazon and Microsoft.The S&P 500 also hit a record intraday high for a second straight day. Amazon surged 15 percent to a lifetime high after its revenue beat estimates.Google gained 3.6 percent after reporting higher quarterly results while Microsoft jumped 9.4 percent  after it topped estimates.The S&P hit a high of 2,120.92. The Nasdaq rose as high as 5,100.371, the highest since its intraday record of 5,132.52 in March 2000. ""The difference today contrasting with back then is, you have a lot of mature companies like Microsoft, EMC and Intel that can be looked at as almost blue chip companies that pay relatively high dividends,"" said James Abate, chief investment officer of Centre Funds in New York, comparing the fresh Nasdaq highs with those in 2000, right before the Internet bubble burst.""The froth really is in social media companies and when you compare it back then, the froth was pretty much everywhere.""At 2:29 p.m., the Dow Jones industrial average rose 30.29 points, or 0.17 percent, to 18,088.98, the S&P 500  gained 6.29 points, or 0.3 percent, to 2,119.22 and the Nasdaq Composite added 40.44 points, or 0.8 percent, to 5,096.50. While markets are at record highs, March-quarter earnings of S&P 500 companies are expected to dip 1.3 percent, with revenues dropping 3.5 percent as the dollar hurts U.S. multinationals and low oil prices affect energy companies, according to Thomson Reuters data.Xerox slumped as much as 14 percent to a 52-week low of $11.32 after it cut its 2015 profit forecast, blaming the strong dollar.""This is a case of the equity market looking a little bit forward to oil being less of a drag going forward, and that earnings in the second half will be better than they are now,"" said Anthony Valeri, an investment strategist for LPL Financial in San Diego.Shares of Time Warner Cable jumped 5.1 percent after Bloomberg reported Charter Communications Inc's  advisers are in early talks to buy the company. Comcast earlier abandoned its proposed $45 billion merger with Time Warner.Advancing issues outnumbered declining ones on the NYSE by 1,532 to 1,426, for a 1.07-to-1 ratio; on the Nasdaq, 1,456 issues fell and 1,246 advanced for a 1.17-to-1 ratio favoring decliners.The S&P 500 was posting 17 new 52-week highs and 1 new low; the Nasdaq Composite was recording 88 new highs and 19 new lows.      (Reporting by Noel Randewich, additional reporting by Tanya Agrawal; Editing by Meredith Mazzilli and Nick Zieminski)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 2:33pm EDT","US STOCKS-Nasdaq hits 15-year high, propelled by tech triumvirate",http://www.reuters.com//article/markets-stocks-usa-idUSL1N0XL1KR20150424?type=companyNews,0.9369,0.059,0.851,0.09
699,"  * Amazon shares touch life high after revenue beats estimates* Xerox slumps to year low as it cuts forecast* Biogen down 6 pct after key drug sales fall* Indexes up: Dow 0.2 pct, S&P 0.3 pct, Nasdaq 0.8 pct   (Updates to early afternoon)By Tanya AgrawalApril 24 The Nasdaq Composite extended its gains in early afternoon trading on Friday, hitting a 15-year intraday high, propelled by strong results from tech behemoths Google, Amazon and Microsoft.The S&P 500 also hit a record intraday high for the second session in a row. A majority of the ten S&P sectors rose, with the consumer discretionary index gaining 1.4 percent on the back of Amazon. The online retailer hit a lifetime high after its revenue beat estimates.Google gained 3.6 percent to $577.64 after reporting higher quarterly revenue and profit and Microsoft  added 9.4 percent to $47.42 after it topped Wall Street estimates.The S&P hit a high of 2,120.92. The Nasdaq rose to 5,100.371, the highest since touching a record of 5,132.52 in March 2000.""The difference today contrasting with back then is, you have a lot of mature companies like Microsoft, EMC and Intel that can be looked at as almost blue chip companies that pay relatively high dividends,"" said James Abate, chief investment officer of Centre Funds in New York, comparing the fresh Nasdaq highs with those in 2000, right before the Internet bubble burst. ""The froth really is in social media companies and when you compare it back then, the froth was pretty much everywhere.""At 1:03 p.m. EDT (1703 GMT) the Dow Jones industrial average  was up 30.25 points, or 0.17 percent, at 18,088.94, the S&P 500 was up 6.04 points, or 0.29 percent, at 2,118.97 and the Nasdaq Composite was higher 38.50 points, or 0.76 percent, at 5,094.56.Xerox slumped as much as 14 percent to a 52-week low of $11.32 after it cut its 2015 profit forecast, adding to a growing list of companies that have blamed a strong U.S. currency for weakened results or forecasts. Comcast abandoned its proposed $45 billion merger with Time Warner Cable after U.S. regulators said the deal would give Comcast an unfair advantage in the Internet-based services market. Time Warner rose 3.7 percent to $154.41 while Comcast was up 0.8 percent at $57.73.Mylan's shares rose 2.8 percent to $75.78 after the generic drugmaker said it would commence a formal offer to buy Perrigo. Perrigo was down 3 percent to $195.50 after it rejected the offer for the second time in a week.Aerie Pharmaceuticals dived 60.6 percent to $13.96 after the company's lead experimental drug failed to show that it was superior to commonly prescribed eye-drops.Biogen shares fell 5.8 percent to $405.10 after sales of its key oral multiple sclerosis drug fell on a sequential basis in the first quarter for the first time since its launch in 2013.Advancing issues outnumbered declining ones on the NYSE by 1,491 to 1,433, for a 1.04-to-1 ratio on the upside; on the Nasdaq, 1,452 issues fell and 1,197 advanced for a 1.21-to-1 ratio favoring decliners.The benchmark S&P 500 index was posting 16 new 52-week highs and 1 new lows; the Nasdaq Composite was recording 84 new highs and 16 new lows.    (Editing by Savio D'Souza and Rodrigo Campos)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 1:16pm EDT","US STOCKS-Nasdaq hits 15-year high, propelled by Amazon, Microsoft",http://www.reuters.com//article/markets-stocks-usa-idUSL1N0XL1FW20150424?type=companyNews,0.9643,0.056,0.848,0.096
700,"  * Amazon shares touch life high after revenue beats estimates* Xerox slumps to year low as it cuts forecast* Biogen down 6 pct after key drug sales fall* Indexes up: Dow 0.1 pct, S&P 0.2 pct, Nasdaq 0.8 pct   (Updates to late morning, adds details, changes comment)By Tanya AgrawalApril 24 The Nasdaq Composite extended its gains in late morning trading on Friday, hitting a 15-year intraday high, propelled by strong results from tech behemoths Google, Amazon and Microsoft.A majority of the ten S&P sectors rose, with the consumer discretionary index gaining 1.1 percent on the back of Amazon. The online retailer hit a lifetime high after its revenue beat estimates. Google gained 3.1 percent to $575 after reporting higher quarterly revenue and profit and Microsoft added 8 percent to $46.85 after it topped Wall Street estimates.The Nasdaq rose to 5,099.12, the highest since touching a record of 5,132.52 in March 2000.""The difference today contrasting with back then is, you have a lot of mature companies like Microsoft, EMC and Intel that can be looked at as almost blue chip companies that pay relatively high dividends,"" said James Abate, chief investment officer of Centre Funds in New York, comparing the fresh Nasdaq highs with those in 2000, right before the Internet bubble burst. ""The froth really is in social media companies and when you compare it back then, the froth was pretty much everywhere.""At 11:28 a.m. EDT (1528 GMT) the Dow Jones industrial average was up 12.38 points, or 0.07 percent, at 18,071.07, the S&P 500 was higher 4.92 points, or 0.23 percent, to 2,117.85 and the Nasdaq Composite was up 38.47 points, or 0.76 percent, to 5,094.53.Xerox slumped as much as 14 percent to a 52-week low of $11.32 after it cut its 2015 profit forecast, adding to a growing list of companies that have blamed a strong U.S. currency for weakened results or forecasts. Comcast abandoned its proposed $45 billion merger with Time Warner Cable after U.S. regulators said the deal would give Comcast an unfair advantage in the Internet-based services market. Time Warner rose 2.2 percent to $152 and Comcast was little changed.Aerie Pharmaceuticals dived 60 percent to $14.11 after the company's lead experimental drug failed to show that it was superior to commonly prescribed eye-drops.Biogen shares fell 6.1 percent to $403.91 after sales of its key oral multiple sclerosis drug fell on a sequential basis in the first quarter for the first time since its launch in 2013.Advancing issues outnumbered declining ones on the NYSE by 1,477 to 1,364, for a 1.08-to-1 ratio on the upside; on the Nasdaq, 1,314 issues fell and 1,249 advanced for a 1.05-to-1 ratio favoring decliners.The benchmark S&P 500 index was posting 15 new 52-week highs and 1 new lows; the Nasdaq Composite was recording 73 new highs and 14 new lows.   (Editing by Savio D'Souza and Rodrigo Campos)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 11:39am EDT","US STOCKS-Nasdaq hits 15-year high, propelled by Amazon, Microsoft",http://www.reuters.com//article/markets-stocks-usa-idUSL4N0XL5N020150424?type=companyNews,0.969,0.055,0.842,0.103
701,"  * Amazon shares touch life high after revenue beats estimates* Comcast drops plan to merge Time Warner Cable* Xerox slumps as it cuts forecast* Dow flat, S&P up 0.1 pct, Nasdaq up 0.6 pct   (Updates to open)By Tanya AgrawalApril 24 Wall Street opened up on Friday as strong results from tech behemoths Google, Amazon and Microsoft set the Nasdaq Composite on track to extend its record close set the previous session. Amazon shares soared as much as 15.6 percent to a lifetime high of $451 after the e-commerce company's revenue came in above estimates on Thursday.Google gained 2.8 percent to $573.15 after reporting higher quarterly revenue and profit and Microsoft  added 6.6 percent to $46.22 after it topped Wall Street estimates.The Nasdaq Composite closed at 5,056.06 on Thursday, surpassing its record set in March 2000, just before the dot-com bubble burst. ""I think we're on more solid footing than the last time,"" said Gordon Charlop, managing director at Rosenblatt Securities in New York, talking about the Nasdaq's highs.""There could be some vulnerability in some of the tech names, given the change in the value of the dollar, but I don't get the same sense that we're overvalued at these levels the way we were the last time we got here.""At 10:15 a.m. EDT (1415 GMT) the Dow Jones industrial average was down 4.27 points, or 0.02 percent, at 18,054.42, the S&P 500 was up 2.59 points, or 0.12 percent, at 2,115.52 and the Nasdaq Composite was higher 30.85 points, or 0.61 percent, at 5,086.91. Comcast abandoned its proposed $45 billion merger with Time Warner Cable after U.S. regulators said the deal would give Comcast an unfair advantage in the Internet-based services market. Time Warner rose 2.7 percent to $152.75 and Comcast was little changed.Xerox shares slumped 9.2 percent $11.91 after it  cut its 2015 profit forecast, adding to a growing list of companies that have blamed a strong U.S. currency for weakened results or forecasts.Of the 169 companies in the S&P 500 that have reported results so far, 71 percent have exceeded earnings expectations but only 44 percent have beaten on revenue.Declining issues outnumbered advancing ones on the NYSE by 1,454 to 1,296, for a 1.12-to-1 ratio on the downside; on the Nasdaq, 1,380 issues fell and 1,030 advanced for a 1.34-to-1 ratio favoring decliners.The benchmark S&P 500 index was posting 12 new 52-week highs and no new lows; the Nasdaq Composite was recording 58 new highs and 10 new lows.     (Editing by Savio D'Souza and Rodrigo Campos)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 10:24am EDT","US STOCKS-Wall St opens up, Nasdaq set to extend record",http://www.reuters.com//article/markets-stocks-usa-idUSL1N0XL0YL20150424?type=companyNews,-0.2391,0.076,0.836,0.089
702,"  * Xerox slumps as it cuts forecast* Comcast shares up after it calls off Time Warner Cable merger* Amazon shares jump after revenue beats estimates* Futures up: Dow 19 pts, S&P 4 pts, Nasdaq 31 pts   (Adds details, comment, updates prices)By Tanya AgrawalApril 24 U.S. stocks were set to open higher on Friday as strong results from tech behemoths Google, Amazon and Microsoft set the Nasdaq Composite on track to extend its run after surpassing on Thursday a 15-year-old record.The S&P 500 touched a record intraday high on Thursday, while the Nasdaq closed at 5,056.06, surpassing its record set in March 2000, just before the dot-com bubble burst.""I think we're on more solid footing than the last time,"" said Gordon Charlop, managing director at Rosenblatt Securities in New York. ""There could be some vulnerability in some of the tech names, given the change in the value of the dollar, but I don't get the same sense that we're overvalued at these levels the way we were the last time we got here.""Futures barely budged after data showed U.S. business investment spending plans fell for a seventh straight month in March, likely weighed down by a strong dollar and lower energy prices.Amazon shares jumped 12.7 percent to $439 in premarket trading after the e-commerce company's revenue came in above estimates. Google rose 3.6 percent to $577.29 after reporting higher quarterly revenue and profit as rising online ad volume offset a hit from the strong dollar.Microsoft shares rose 5.4 percent to $45.65 before the bell as the software giant's results topped Wall Street estimates.Comcast shares rose 0.9 percent to $59.78 after it abandoned its proposed $45 billion merger with Time Warner Cable  after U.S. regulators said the deal would give Comcast an unfair advantage in the Internet-based services market. Time Warner fell 0.5 percent to $148.Xerox shares slumped 4.5 percent $12.55 after it  cut its 2015 profit forecast, adding to a growing list of companies that have blamed a strong U.S. currency for weakened results or forecasts. Apple gained 0.6 percent to $130.39 after the company said it aims to ship at least 20 million Apple Watches this year, well above many analysts' forecasts.Of the 169 companies in the S&P 500 that have reported earnings so far, 71 percent have exceeded expectations but only 44 percent have beaten on revenue.Futures snapshot at 8:56 a.m. EDT (1256 GMT):* S&P 500 e-minis were up 3.75 points, or 0.18 percent, with 171,109 contracts changing hands.* Nasdaq 100 e-minis were up 31 points, or 0.69 percent, in volume of 39,082 contracts.* Dow e-minis were up 19 points, or 0.11 percent, with 27,977 contracts changing hands.   (Reporting by Tanya Agrawal; Editing by Savio D'Souza and Rodrigo Campos)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 9:07am EDT","US STOCKS-Wall St to open up on tech earnings, Nasdaq to extend record",http://www.reuters.com//article/markets-stocks-usa-idUSL1N0XL0Q720150424?type=companyNews,0.9795,0.055,0.821,0.124
703,"  * Futures up: Dow 13 pts, S&P 2 pts, Nasdaq 26 ptsBy Tanya AgrawalApril 24 U.S. stock index futures rose on Friday as strong results from tech behemoths Google, Amazon and Microsoft set the Nasdaq Composite on track to set a record closing high for the second straight day.* The S&P 500 index touched a record intraday high on Thursday, while the Nasdaq closed at 5,056.06 surpassing a 2000 record set just before the dot-com crash.* Amazon shares jumped 10 percent to $429.50 in premarket trading after the e-commerce company's revenue came in above estimates.* Google rose 4 percent to $580 after reporting higher quarterly revenue and profit as rising online ad volume offset a hit from the strong dollar. * Microsoft shares rose 3.3 percent to $44.78 before the bell as the software giant's results topped Wall Street estimates.* Starbucks shares gained 4.4 percent to $51.50 following the coffee chain's strong quarterly results.* Apple gained 0.6 percent to $130.45 after the company said it aims to ship at least 20 million Apple Watches this year, well above many analysts' forecasts. * Of the 169 companies in the S&P 500 that have reported earnings so far, 71 percent have exceeded expectations but only 44 percent have beaten on revenue.* Data expected on Friday includes durable goods figures for March at 8:30 a.m. EDT (1230 GMT). * Companies scheduled to report results Friday include American Airlines, Xerox and Interpublic .Futures snapshot at 7:17 a.m. EDT (1117 GMT):* S&P 500 e-minis were up 2 points, or 0.09 percent, with 138,104 contracts changing hands.* Nasdaq 100 e-minis were up 26 points, or 0.58 percent, in volume of 29,129 contracts.* Dow e-minis were up 13 points, or 0.07 percent, with 23,907 contracts changing hands.   (Reporting by Tanya Agrawal; Editing by Savio D'Souza and Rodrigo Campos)",2015-04-24,MSFT,"Fri Apr 24, 2015 | 7:29am EDT","US STOCKS-Futures up on tech earnings, Nasdaq to extend record",http://www.reuters.com//article/markets-stocks-usa-idUSL4N0XL4O520150424?type=companyNews,0.8689,0.012,0.913,0.074
704,"   By Bill Rigby  Microsoft Corp on Thursday reported revenue and profit above Wall Street expectations, as sales of its hardware and cloud-computing services helped to offset a decline in the company's core Windows business. Shares rose 3.1 percent to $44.70 in after-hours trading. ""The company beat across the board,"" said FBR Capital markets analyst Daniel Ives. ""The Street will cheer these results as it appears Microsoft is back on the right track after a head-scratching performance last quarter.""Sales of Windows to computer manufacturers to install on new PCs fell 19 percent in the quarter, reflecting a sharp dip from a year ago when Windows got a brief boost from consumers rushing to buy new machines after Microsoft stopped support for the 14-year-old XP operating system. That decline was offset by higher revenue from its Surface tablet, back-end server software and cloud-related offerings such as its online Office 365 suite of applications.The company said its commercial cloud-related revenue for the quarter more than doubled, and was now running at $6.3 billion a year. Amazon.com Inc said on Thursday its quarterly cloud revenue rose almost 50 percent to $1.57 billion, suggesting a similar annual number.  Microsoft's overall revenue rose 6 percent to $21.7 billion, above Wall Street's average forecast of $21.1 billion, according to Thomson Reuters I/B/E/S. Taking out the effects of the strong U.S. dollar on currency rates, Microsoft said revenue would have risen 9 percent. Earnings per share declined to 61 cents per share from 68 cents in the year-ago quarter. Analysts had expected 51 cents, on average.  (Reporting by Bill Rigby; editing by Gunna Dickson)",2015-04-24,MSFT,"Thu Apr 23, 2015 | 9:41pm EDT","Microsoft profit, revenue beats Wall Street view; shares up",http://www.reuters.com//article/us-microsoft-results-idUSKBN0NE2HE20150424?type=companyNews,0.9692,0.007,0.898,0.095
705,"   By Bill Rigby and Nandita Bose | SAN FRANCISCO/CHICAGO  SAN FRANCISCO/CHICAGO Amazon.com Inc surprised investors on Thursday by disclosing for the first time that it makes a profit from its fast-growing cloud-computing business. Microsoft, its closest rival in that arena, also touted a fast-growing cloud business, but held back on key numbers, leaving investors with as many questions as answers. Analysts honed in on Azure, Microsoft's cloud-computing platform, in a conference call on Thursday after earnings, but Microsoft executives avoided specific answers. ""The lack of disclosure on Azure profitability is conspicuous by its absence,"" said Todd Lowenstein, a portfolio manager at HighMark Capital. Amazon's disclosures ""will put pressure on Microsoft to disclose more and lift up the kimono."" Amazon said on Thursday its Amazon Web Services operation - which sells computing power, storage and other services on its own servers - took in $1.57 billion in revenue in the quarter and profit of $265 million, indicating a 17 percent operating profit margin, above most investors' assumptions.Microsoft said only that revenue from Azure - which provides similar services to AWS but is also a much broader platform - was growing. It did say that total commercial cloud revenue, which includes online versions of its Office and Dynamics applications, more than doubled, and is now running at a rate of $6.3 billion in revenue per year.  One analyst asked Microsoft Chief Executive Satya Nadella if Amazon's cloud profitability set a benchmark for Microsoft, but he did not bite. ""I don't think the comparison between Azure and AWS is true for me,"" said Nadella. He suggested that Azure's broader range of services meant the margins on Microsoft's cloud business were more of a mix, without giving any specifics.  Microsoft may have more time than Amazon to show a profit from the cloud, given that the world's largest software company is already highly profitable from its traditional lines of business. Amazon, which only fitfully yields an overall profit from its massive online retail business, has been under much greater scrutiny to provide details on its cloud unit.""There was more pressure for Amazon to do that versus Microsoft, given their model,"" said Daniel Ives, an analyst at FBR Capital Markets. ""The Street is laser-focused on top-line growth for the coming year and for Nadella the focus should be on cloud growth and Windows 10."" (Reporting by Bill Rigby in San Francisco and Nandita Bose in Chicago; Editing by Diane Craft)",2015-04-24,MSFT,"Thu Apr 23, 2015 | 9:33pm EDT",Microsoft coy on cloud profit after Amazon delivers,http://www.reuters.com//article/us-microsoft-results-cloud-idUSKBN0NF03I20150424?type=companyNews,0.9904,0.035,0.834,0.131
706,"   By Andrew Chung | NEW YORK  NEW YORK Microsoft Corp lost a round in a potentially costly patent battle when a U.S. International Trade Commission judge on Monday found that the software giant used InterDigital Inc's technology in its mobile phones without permission.The judge, Theodore Essex, said that Microsoft infringed two wireless cellular patents owned by InterDigital, a patent licensor, and said it would not be against the public interest to ban the Microsoft devices from being imported into the United States.The judge's decision must be reviewed by the full commission before any import ban is enacted.The ITC has the authority to stop the import of products that it determines infringe a U.S. patent. Companies frequently sue at the ITC to win an import ban and in district court to win damages. Wilmington, Delaware-based InterDigital first accused Nokia Corp of infringing its patents in 2007. Microsoft acquired Nokia's handset division last year. The InterDigital patents relate to moderating a mobile phone's power to reduce signal interference.The ITC originally cleared Nokia of infringement, but in 2012 the U.S. Court of Appeals for the Federal Circuit, the nation's top patent court, overturned that decision and sent it back to the ITC. Microsoft called Monday's decision one step in the process.""We have a successful track record challenging patent assertion entities that misuse industry standards,"" the company said in a statement. InterDigital Executive Vice President Lawrence Shay said the company looks forward to ""continued discussion"" with Microsoft to license its patents.The full commission was scheduled to complete its review by late August.The case at the ITC is No. 337-613.",2015-04-27,MSFT,"Mon Apr 27, 2015 | 5:56pm EDT",Microsoft phones infringe patents - U.S. Int'l Trade Commission judge,http://www.reuters.com//article/microsoft-interdigital-decision-idUSL1N0XO2NY20150427?type=companyNews,0.2023,0.078,0.849,0.073
707,"   By Andrew Chung | NEW YORK  NEW YORK Microsoft Corp (MSFT.O) lost a round in a potentially costly patent battle when a U.S. International Trade Commission judge on Monday found that the software giant used InterDigital Inc's technology in its mobile phones without permission. The judge, Theodore Essex, said that Microsoft infringed two wireless cellular patents owned by InterDigital (IDCC.O), a patent licensor, and said it would not be against the public interest to ban the Microsoft devices from being imported into the United States. The judge's decision must be reviewed by the full commission before any import ban is enacted.The ITC has the authority to stop the import of products that it determines infringe a U.S. patent. Companies frequently sue at the ITC to win an import ban and in district court to win damages. Wilmington, Delaware-based InterDigital first accused Nokia Corp NOK1V.HE of infringing its patents in 2007. Microsoft acquired Nokia's handset division last year. The InterDigital patents relate to moderating a mobile phone's power to reduce signal interference. The ITC originally cleared Nokia of infringement, but in 2012 the U.S. Court of Appeals for the Federal Circuit, the nation's top patent court, overturned that decision and sent it back to the ITC.Microsoft called Monday's decision one step in the process. ""We have a successful track record challenging patent assertion entities that misuse industry standards,"" the company said in a statement.InterDigital Executive Vice President Lawrence Shay said the company looks forward to ""continued discussion"" with Microsoft to license its patents.  The full commission was scheduled to complete its review by late August. The case at the ITC is No. 337-613. (Reporting by Andrew Chung; Editing by Alexia Garamfalvi and Alan Crosby)",2015-04-27,MSFT,"Mon Apr 27, 2015 | 5:52pm EDT",Microsoft phones infringe patents: U.S. International Trade Commission judge,http://www.reuters.com//article/us-microsoft-interdigital-decision-idUSKBN0NI23720150427?type=companyNews,0.2023,0.073,0.858,0.069
